adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,date,year,month,movieId,latent_vec_0,latent_vec_1,bias,latent_vec_nobias_0,latent_vec_nobias_1,latent_vec_nobias_2,latent_vec_nobias_3
False,,13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,10342,tt0133046,en,Teaching Mrs. Tingle,"Leanne is salutatorian when she needs to be valedictorian to get her scholarship to Harvard. The only class she is worse than the leader in is history, taught by Mrs. Tingle, and the teacher hates her. When an attempt to get ahead in Mrs. Tingle's class goes awry, mayhem ensues and friendships, loyalties and trust are tested by the teacher's intricate mind-games.",8.345784,/2Gg9o0qOa3OWPieySBLZbnRhlb0.jpg,"[{'name': 'Konrad Pictures', 'id': 85}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Interscope Communications', 'id': 10201}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-11,8946237.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,"This summer, the teacher from hell is about to get taught a lesson.",Teaching Mrs. Tingle,False,5.3,94.0,1999-08-11,1999.0,8.0,2806,-1.673931140335694,1.238515984701732,-0.8735905543780733,-2.9943311758409124,0.7732485001078127,-0.07179766059626969,-1.640423502009502
False,"{'id': 10713, 'name': 'Universal Soldier Collection', 'poster_path': '/vz9ym8LnmyvEAm4ms9PH8JUmUuQ.jpg', 'backdrop_path': '/bonZuSo9YE7LFHEFE8oLD3qv32o.jpg'}",45000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,10366,tt0176269,en,Universal Soldier: The Return,"Luc Deveraux, the heroic former Universal Soldier, is about to be thrown into action once again. When Seth (Michael Jai White), the supercomputer controlled ultra-warrior, decides to take revenge and destroy its creators, only Luc can stop it. All hell breaks loose as Luc battles Seth and a deadly team of perfect soldiers in a struggle that pits man against machine and good against evil.",7.8051449999999996,/zy0M1Mf7nqiazIYh2D49bbxnlIn.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Baumgarten-Prophet Entertainment', 'id': 12968}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-05,10667893.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Prepare to become obsolete,Universal Soldier: The Return,False,4.2,138.0,1999-08-05,1999.0,8.0,2807,-1.970886248881478,1.7724591351282046,-1.2500405100674448,-4.976685094118081,0.9673910393687435,1.3957447334483835,-1.241691279641522
False,"{'id': 10713, 'name': 'Universal Soldier Collection', 'poster_path': '/vz9ym8LnmyvEAm4ms9PH8JUmUuQ.jpg', 'backdrop_path': '/bonZuSo9YE7LFHEFE8oLD3qv32o.jpg'}",23000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}]",,9349,tt0105698,en,Universal Soldier,"An American soldier who had been killed during the Vietnam War is revived 25 years later by the military as a semi-android, UniSols, a high-tech soldier of the future. After the failure of the initiative to erase all the soldier's memories, he begins to experience flashbacks that are forcing him to recall his past.",8.035769,/jxOH4GsCYjwhL6VarO7MJmfmOPz.jpg,"[{'name': 'Centropolis Entertainment', 'id': 347}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'StudioCanal', 'id': 694}, {'name': 'IndieProd Company Productions', 'id': 959}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-07-10,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The future has a bad attitude.,Universal Soldier,False,5.8,382.0,1992-07-10,1992.0,7.0,2808,-1.030733799118692,1.6791286459997496,-0.8806309132378287,-2.8851865608541543,0.0144749526749135,-0.5706866620674331,-1.5549610134784138
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 53, 'name': 'Thriller'}]",http://www.madhouse.co.jp/works/1999-1997/works_movie_perfectblue.html,10494,tt0156887,ja,パーフェクトブルー,"Mima Kirigoe is a singer who leaves her trio to become an actress, a career move that angers her fans, who prefer to see her as the pop idol. Plagued by self-doubt and tormented by humiliating compromises, she begins to be stalked, in her waking and sleeping moments, by an alter ego who claims to be ""the real Mima"", until she collapses into madness as her coworkers are brutally slain around her.",6.487495,/qDLeGIVhni3bRDunByBzhgY4wKZ.jpg,"[{'name': 'Madhouse', 'id': 4288}, {'name': 'Rex Entertainment', 'id': 22817}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1997-07-11,0.0,81.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,The color of illusion is Perfect Blue.,Perfect Blue,False,7.9,261.0,1997-07-11,1997.0,7.0,2810,-0.7158317510914989,-2.1123923668012337,0.3408516317141643,1.7255368471918608,1.2160267813114456,-0.5326165564124227,-1.6635625663333418
False,"{'id': 123251, 'name': 'Iron Eagle Collection', 'poster_path': '/bAXtdm522B1kVaripFoZLJRU7Ba.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",,11037,tt0091278,en,Iron Eagle,"When Doug's father, an Air Force Pilot, is shot down by MiGs belonging to a radical Middle Eastern state, no one seems able to get him out. Doug finds Chappy, an Air Force Colonel who is intrigued by the idea of sending in two fighters piloted by himself and Doug to rescue Doug's father after bombing the MiG base.",4.33058,/Wav0BfhK8dXQGhGbkhnL7MlLl3.jpg,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-01-17,0.0,117.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Iron Eagle,False,4.8,64.0,1986-01-17,1986.0,1.0,2815,-0.4159963274585473,2.259650338561272,-0.8272947516277456,-2.5440605579159796,-1.1065945238485857,0.48545076004752635,-1.5151055953915171
False,"{'id': 123251, 'name': 'Iron Eagle Collection', 'poster_path': '/bAXtdm522B1kVaripFoZLJRU7Ba.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,11955,tt0095382,en,Iron Eagle II,Chappy Sinclair is called to gather together a mixed Soviet/U.S. strike force that will perform a surgical strike on a massively defended nuclear missile site in the Middle East. Chappy finds that getting the Soviet and U.S. Pilots to cooperate is only the most minor of his problems as he discovers someone in the Pentagon is actively sabotaging his mission.,2.331052,/86JBY9iKNk7ASZ0J69gYVYzkY2P.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'IL', 'name': 'Israel'}]",1988-11-11,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Iron Eagle II,False,4.3,17.0,1988-11-11,1988.0,11.0,2816,-1.7459023398161357,1.7428710769573161,-1.2282919466905264,-4.459459667267756,1.0634094307774693,1.7198444254555691,-1.0195492992680975
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,11963,tt0073802,en,Three Days of the Condor,"A bookish CIA researcher finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust.",14.364447,/gbd3kO5kANvFrgPyxB0p6RNsOQC.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Tom Ward Enterprises', 'id': 10879}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-09-24,27476252.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,His CIA code name is Condor. In the next seventy-two hours almost everyone he trusts will try to kill him.,Three Days of the Condor,False,7.2,234.0,1975-09-24,1975.0,9.0,2819,1.1669495403723513,-0.6676698818614233,0.41989692657753025,2.0076966358932955,-0.48778639910179694,-0.7458664989582106,-1.5636006767740849
False,,40000000,"[{'id': 12, 'name': 'Adventure'}]",,9096,tt0104839,en,Medicine Man,"An eccentric scientist working for a large drug company is working on a research project in the Amazon jungle. He sends for a research assistant and a gas chromatograph because he's close to a cure for cancer. When the assistant turns out to be a ""mere woman,"" he rejects her help. Meanwhile the bulldozers get closer to the area in which they are conducting research, and they eventually learn to work together, and begin falling in love.",7.431005,/lQAvyFcppZhqbz5coICwfbgcylY.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-02-07,0.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He turned his back on civilization. Only to discover he had the power to save it.,Medicine Man,False,5.8,114.0,1992-02-07,1992.0,2.0,2822,-0.8445384227833194,1.5066478111077697,-0.435975359555262,-1.363157478082117,-0.8451520534622868,0.0904197122593319,-1.5189293941000366
False,,160000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",,1911,tt0120657,en,The 13th Warrior,"In AD 922, Arab courtier, Ahmad Ibn Fadlan accompanies a party of Vikings to the barbaric North to combat a terror that slaughters Vikings and devours their flesh.",10.308026,/ooR8S0O0ZgxK2OBnT1GWHrr9w92.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-27,61698899.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'no', 'name': 'Norsk'}]",Released,Prey for the living.,The 13th Warrior,False,6.4,524.0,1999-08-27,1999.0,8.0,2826,-0.6774679313692762,0.9543152687102618,-0.2397857939253037,-1.4536074198078013,0.3801904192803346,-2.5288242886931496,-1.657114307316724
False,,75000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,2900,tt0138304,en,The Astronaut's Wife,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?",14.705865,/2zm3a3453aWN078Qd6nIQngbEkM.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Mad Chance', 'id': 1757}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-26,19598588.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How well do you know the one you love?,The Astronaut's Wife,False,5.5,263.0,1999-08-26,1999.0,8.0,2827,-1.7838427701806159,0.6861462100454445,-0.6780906114650203,-2.7579392785194408,0.820761792056647,0.145774127720098,-1.5029690493496028
False,,70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,17709,tt0160236,en,Dudley Do-Right,"Based on the 60's-era cartoon of the same name. Royal Canadian Mountie Dudley Do-right is busy keeping the peace in his small mountain town when his old rival, Snidely Whiplash, comes up with a plot to buy all the property in town, then start a phony gold rush by seeding the river with gold nuggets. Can this well-meaning (though completely incompetent) Mountie stop Whiplash's evil plan?",4.431577,/eCf1PsMl3rp94Oa4nFmOioqHq2n.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Joseph M. Singer Entertainment', 'id': 1301}, {'name': 'Davis Entertainment', 'id': 1302}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-27,0.0,77.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,From the creator of 'George of the Jungle' comes a new kind of hero,Dudley Do-Right,False,3.8,49.0,1999-08-27,1999.0,8.0,2828,-1.4556196573128788,1.3349590086864567,-1.17624363701679,-4.372979727696787,1.421852338741056,1.3699142252443866,-1.341430869957347
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",,37718,tt0164108,en,The Muse,"What happens when a screenwriter (Brooks) loses his edge, he turns to anyone he can for help... even if it's the mythical ""Zeus's Daughter"" (Stone). And he's willing to pay, albeit reluctantly, whatever price it takes to satisfy this goddess, especially when her advice gets him going again on a sure-fire script. However, this is not the limit of her help, she also gets the writer's wife (MacDowell) going on her own bakery enterprise, much to the chagrin of Brooks, who has already had to make many personal sacrifices for his own help.",1.533253,/yaYmUguKw05ZaUe0BdwcoNVefVz.jpg,"[{'name': 'October Films', 'id': 236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-27,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In Goddess we trust.,The Muse,False,5.3,31.0,1999-08-27,1999.0,8.0,2829,-0.3118359929683488,0.004645650246364423,-0.6137192422394447,-1.342098206765201,0.5541534343566947,2.025200090092542,-1.5282974890212504
False,,7000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,14578,tt0125971,en,Outside Providence,"In this coming-of-age comedy, Tim Dunphy is leading a go-nowhere existence, spending his days smoking pot and hanging out with his best friend, Drugs Delaney. But Tim's lazy days of getting high are jettisoned after a brush with the law convinces his blue-collar dad to send him to a Connecticut prep school. The one saving grace of the new school is Jane, a fellow student Tim falls for immediately.",3.1092400000000002,/9zQMVhYgJkklEyDCMee6QbizxFG.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Eagle Beach Productions', 'id': 8014}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-16,7292175.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Tim's getting a future... whether he likes it or not!,Outside Providence,False,5.6,30.0,1999-08-16,1999.0,8.0,2836,-0.8512860419477523,-0.4958619206038654,-0.18009310047725496,-0.02920923669320935,0.7527544141909749,-0.3823602443428446,-1.8241620437207295
False,,29000000,"[{'id': 27, 'name': 'Horror'}]",,10307,tt0145531,en,Stigmata,"A young woman with no strong religious beliefs, Frankie Paige begins having strange and violent experiences, showing signs of the wounds that Jesus received when crucified. When the Vatican gets word of Frankie's situation, a high-ranking cardinal requests that the Rev. Andrew Kiernan investigate her case. Soon Kiernan realizes that very sinister forces are at work, and tries to rescue Frankie from the entity that is plaguing her.",9.304144,/23ld0uMga2AnnOP3iSHv40gDwsK.jpg,"[{'name': 'FGM Entertainment', 'id': 2347}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-10,50041732.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,The messenger must be silenced.,Stigmata,False,6.0,248.0,1999-09-10,1999.0,9.0,2840,-2.0809290508349427,0.7585185481828051,-0.4,-1.1622690891609464,-0.45892632103229314,-0.0001306961745208765,-1.5326995235438767
False,"{'id': 143757, 'name': 'Stir of Echoes Collection', 'poster_path': None, 'backdrop_path': None}",12000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,11601,tt0164181,en,Stir of Echoes,"After being hypnotized by his sister in law, Tom Witzky begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around her.",5.875605999999999,/pjdmvS3I5HElkJHzCNkqn5o8Kjf.jpg,"[{'name': 'Artisan Entertainment', 'id': 2188}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-10,21133087.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In every mind there is a door that should never be opened.,Stir of Echoes,False,6.5,334.0,1999-09-10,1999.0,9.0,2841,-0.2201208403288958,0.3325127974198375,0.13276141729013904,0.28407343320797696,-0.4944351346156174,-1.1372832032220153,-1.6804682071213917
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,1075,tt0118843,sr,"Crna mačka, beli mačor","Matko is a small time hustler, living by the Danube with his 17 year old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.",6.261475,/yofEv6q0vdtErGo49z1vQL7RdWT.jpg,"[{'name': 'Ciby 2000', 'id': 105}]","[{'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'RO', 'name': 'Romania'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1998-06-01,0.0,127.0,"[{'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,,"Black Cat, White Cat",False,7.7,160.0,1998-06-01,1998.0,6.0,2843,0.013024763183332264,-2.281704351848553,0.2789011515273165,2.5710801744733907,1.2016455448903722,0.2727086587198122,-1.8089671447347593
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,47951,tt0097050,ja,Koneko monogatari,"The story of two animals and their adventures. Milo, the cat, and Otis, the dog, are two animals who grew up together on the same farm. One day, the two are separated and begin a journey to find each other. The adventurous, and often perilous quest finds the two animals traveling across mountains, plains, and snow-covered lands searching for one another.",2.5006049999999997,/lBxvuwlwdOYkSuIUkVm4ddtbM2Y.jpg,"[{'name': 'Fuji Television Network', 'id': 3341}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1986-06-27,0.0,90.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,Milo is one lucky cat. He's got nine lives and a best friend.,The Adventures of Milo and Otis,False,6.7,54.0,1986-06-27,1986.0,6.0,2846,0.8858332785960543,0.5441387051914877,-0.2840521499410292,-0.0520578257051042,-0.19045821602491586,0.734466423033237,-1.711488278278248
